GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,AB84001,AB84002,AB84003,AB84004,AB84005,AB84006,AB84007,AB84008,AB84009,AB84010,AB84011,AB84012,AB84013,AB84014,AB84015,AB84016,AB84017,AB84018
"G0600930","1925","California","060","Siskiyou","0930","SISKIYOU",82,49,20,2,11,8341,925,39,1983,,0,0,0,0,,,,8
"G0600950","1925","California","060","Solano","0950","SOLANO",200,99,30,71,0,22278,1615,42,22863,,0,0,0,31,,,,5733
"G0600970","1925","California","060","Sonoma","0970","SONOMA",1085,489,325,193,78,919,1547,2784,683,,0,0,0,0,,,,23
"G0600990","1925","California","060","Stanislaus","0990","STANISLAUS",2660,194,792,1301,373,8935,12821,1221,37034,,0,0,65,2194,,,,22107
"G0601010","1925","California","060","Sutter","1010","SUTTER",599,439,55,72,33,20824,5705,300,58366,,0,0,7485,297,,,,3382
"G0601030","1925","California","060","Tehama","1030","TEHAMA",347,265,47,7,28,8534,917,609,20756,,0,0,0,1154,,,,772
"G0601050","1925","California","060","Trinity","1050","TRINITY",38,35,0,3,0,612,70,46,47,,0,0,0,0,,,,5
"G0601070","1925","California","060","Tulare","1070","TULARE",3559,970,1363,1061,165,4094,169,1270,4233,,0,0,0,4258,,,,191
"G0601090","1925","California","060","Tuolumne","1090","TUOLUMNE",5,2,0,3,0,715,304,791,490,,0,0,0,0,,,,0
"G0601110","1925","California","060","Ventura","1110","VENTURA",245,77,137,15,16,30,0,4415,400,,0,0,0,0,,,,33922
"G0601130","1925","California","060","Yolo","1130","YOLO",216,0,196,8,12,21374,362,32,93902,,0,0,14470,17,,,,5138
"G0601150","1925","California","060","Yuba","1150","YUBA",25,14,8,3,0,9414,3858,80,5103,,0,0,1945,273,,,,1281
"G0800010","1925","Colorado","080","Adams","0010","ADAMS",37085,20692,4368,6825,5200,51974,3206,486,8724,1505,520,,0,331,6260,,0,13096
"G0800030","1925","Colorado","080","Alamosa","0030","ALAMOSA",8,0,0,8,0,1771,2086,240,994,0,0,,0,0,0,,0,10
"G0800050","1925","Colorado","080","Arapahoe","0050","ARAPAHOE",23024,12195,3636,4460,2733,31328,1557,416,5626,1163,157,,0,41,4089,,0,13945
"G0800070","1925","Colorado","080","Archuleta","0070","ARCHULETA",258,198,0,43,17,628,1240,127,143,6,0,,0,0,0,,0,62
"G0800090","1925","Colorado","080","Baca","0090","BACA",39359,35124,85,2926,1224,63495,180,212,6784,826,0,,0,23441,33642,,0,803
"G0800110","1925","Colorado","080","Bent","0110","BENT",21664,15434,308,3209,2713,4300,946,163,1398,0,0,,0,1744,6578,,0,378
"G0800130","1925","Colorado","080","Boulder","0130","BOULDER",8726,2822,3674,1149,1081,20683,5441,368,4604,166,30,,0,7,25,,0,76
"G0800150","1925","Colorado","080","Chaffee","0150","CHAFFEE",10,0,0,10,0,1179,1587,191,1184,7,0,,0,0,0,,0,7
"G0800170","1925","Colorado","080","Cheyenne","0170","CHEYENNE",53309,50996,698,1504,111,33439,805,60,10741,513,327,,0,579,15594,,0,157
"G0800190","1925","Colorado","080","Clear Creek","0190","CLEAR CREEK",0,0,0,0,0,0,0,8,0,0,0,,0,0,0,,0,0
"G0800210","1925","Colorado","080","Conejos","0210","CONEJOS",67,10,6,51,0,5853,1995,31,5818,20,0,,0,0,0,,0,322
"G0800230","1925","Colorado","080","Costilla","0230","COSTILLA",32,18,0,0,14,2675,1279,72,2631,54,0,,0,0,0,,0,230
"G0800250","1925","Colorado","080","Crowley","0250","CROWLEY",9320,6082,178,2082,978,440,648,136,1177,0,0,,0,255,1331,,0,1310
"G0800270","1925","Colorado","080","Custer","0270","CUSTER",794,437,0,287,70,967,2227,710,676,157,0,,0,5,57,,0,6
"G0800290","1925","Colorado","080","Delta","0290","DELTA",2774,1995,162,284,333,3299,2436,308,467,11,0,,0,2,6,,0,205
"G0800310","1925","Colorado","080","Denver","0310","DENVER",698,69,394,235,0,308,160,17,40,0,0,,0,20,43,,0,18
"G0800330","1925","Colorado","080","Dolores","0330","DOLORES",2680,513,0,2112,55,326,77,448,57,17,0,,0,0,445,,0,23
"G0800350","1925","Colorado","080","Douglas","0350","DOUGLAS",14249,1476,6058,6086,629,5045,2982,1035,363,1101,0,,0,46,256,,0,205
"G0800370","1925","Colorado","080","Eagle","0370","EAGLE",0,0,0,0,0,1095,2434,238,271,0,0,,0,0,0,,0,2
"G0800390","1925","Colorado","080","Elbert","0390","ELBERT",48420,23611,5722,11506,7581,22942,4458,2791,4546,6386,1389,,0,81,4422,,0,49879
"G0800410","1925","Colorado","080","El Paso","0410","EL PASO",54553,33143,4063,14103,3244,3908,6371,2424,394,2785,418,,0,18,3556,,0,44650
"G0800430","1925","Colorado","080","Fremont","0430","FREMONT",2952,1856,188,725,183,753,564,237,208,14,0,,0,0,9,,0,85
"G0800450","1925","Colorado","080","Garfield","0450","GARFIELD",1251,403,52,512,284,5607,2818,354,506,51,0,,0,1,10,,0,55
"G0800470","1925","Colorado","080","Gilpin","0470","GILPIN",0,0,0,0,0,0,0,5,0,0,0,,0,0,0,,0,0
"G0800490","1925","Colorado","080","Grand","0490","GRAND",0,0,0,0,0,64,191,148,19,20,0,,0,0,0,,0,0
"G0800510","1925","Colorado","080","Gunnison","0510","GUNNISON",9,5,0,0,4,195,346,98,88,0,0,,0,0,0,,0,0
"G0800530","1925","Colorado","080","Hinsdale","0530","HINSDALE",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0
"G0800550","1925","Colorado","080","Huerfano","0550","HUERFANO",6595,3721,121,701,2052,3246,1672,274,1225,224,0,,0,1,605,,0,1912
"G0800570","1925","Colorado","080","Jackson","0570","JACKSON",0,0,0,0,0,0,29,95,12,20,0,,0,0,0,,0,0
"G0800590","1925","Colorado","080","Jefferson","0590","JEFFERSON",4466,947,2097,1095,327,9716,2668,913,1334,61,50,,0,0,57,,0,56
"G0800610","1925","Colorado","080","Kiowa","0610","KIOWA",43431,39440,100,3015,876,23239,170,0,4327,420,160,,0,2771,20240,,0,125
"G0800630","1925","Colorado","080","Kit Carson","0630","KIT CARSON",103193,77836,512,4859,19986,97803,4199,1420,38354,3717,553,,0,364,11197,,0,514
"G0800650","1925","Colorado","080","Lake","0650","LAKE",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0
"G0800670","1925","Colorado","080","La Plata","0670","LA PLATA",1586,1005,392,92,97,8344,4707,194,1094,38,0,,0,0,109,,0,287
"G0800690","1925","Colorado","080","Larimer","0690","LARIMER",11283,3016,2399,1231,4637,22587,8413,1666,6398,198,0,,0,0,14,,0,1803
"G0800710","1925","Colorado","080","Las Animas","0710","LAS ANIMAS",13448,7254,232,3863,2099,12269,1590,1813,360,51,0,,0,300,2796,,0,5919
"G0800730","1925","Colorado","080","Lincoln","0730","LINCOLN",69480,55926,627,6665,6262,56759,2765,264,15635,4246,2396,,0,258,12402,,0,25065
"G0800750","1925","Colorado","080","Logan","0750","LOGAN",118318,92523,445,5069,20281,118629,11774,652,29103,6801,0,,0,169,10421,,0,6720
"G0800770","1925","Colorado","080","Mesa","0770","MESA",5676,4375,227,624,450,3401,2114,244,444,164,0,,0,18,207,,0,1772
"G0800790","1925","Colorado","080","Mineral","0790","MINERAL",0,0,0,0,0,0,0,20,0,0,0,,0,0,0,,0,0
"G0800810","1925","Colorado","080","Moffat","0810","MOFFAT",2890,651,345,1357,537,3798,2185,102,318,649,90,,0,15,322,,0,88
"G0800830","1925","Colorado","080","Montezuma","0830","MONTEZUMA",4908,2396,288,2022,202,4310,2542,88,727,76,0,,0,31,332,,0,286
"G0800850","1925","Colorado","080","Montrose","0850","MONTROSE",2679,2164,127,165,223,8177,4396,188,255,15,0,,0,0,0,,0,1069
"G0800870","1925","Colorado","080","Morgan","0870","MORGAN",73537,62415,710,2708,7704,22524,3161,243,10985,1991,0,,0,30,6994,,0,15816
"G0800890","1925","Colorado","080","Otero","0890","OTERO",12270,6654,1228,1508,2880,2915,3209,238,1082,11,0,,0,79,1767,,0,1071
"G0800910","1925","Colorado","080","Ouray","0910","OURAY",8,0,0,8,0,1132,1058,76,411,2,0,,0,0,0,,0,0
"G0800930","1925","Colorado","080","Park","0930","PARK",0,0,0,0,0,19,344,13,195,47,0,,0,0,0,,0,0
"G0800950","1925","Colorado","080","Phillips","0950","PHILLIPS",79868,70411,70,1570,7817,71752,11650,689,7619,4262,0,,0,204,5085,,0,508
"G0800970","1925","Colorado","080","Pitkin","0970","PITKIN",0,0,0,0,0,528,1706,27,113,12,0,,0,0,0,,0,0
"G0800990","1925","Colorado","080","Prowers","0990","PROWERS",27599,21194,646,3755,2004,28795,1936,615,4496,147,0,,0,5144,18839,,0,210
"G0801010","1925","Colorado","080","Pueblo","1010","PUEBLO",22735,14213,1942,3968,2612,11175,2132,358,1109,109,0,,0,147,2880,,0,10683
"G0801030","1925","Colorado","080","Rio Blanco","1030","RIO BLANCO",80,35,0,25,20,3664,2209,164,543,218,0,,0,0,0,,0,15
"G0801050","1925","Colorado","080","Rio Grande","1050","RIO GRANDE",1,0,0,0,1,5808,6981,146,2056,25,0,,0,0,0,,0,18
"G0801070","1925","Colorado","080","Routt","1070","ROUTT",6,0,0,6,0,6410,9685,835,2293,121,96,,0,0,0,,0,0
"G0801090","1925","Colorado","080","Saguache","1090","SAGUACHE",0,0,0,0,0,2911,3565,360,996,0,0,,0,0,0,,0,1
"G0801110","1925","Colorado","080","San Juan","1110","SAN JUAN",,,,,,,,,,,,,,,,,,
"G0801130","1925","Colorado","080","San Miguel","1130","SAN MIGUEL",636,294,0,286,56,968,825,102,1784,18,0,,0,0,260,,0,6
"G0801150","1925","Colorado","080","Sedgwick","1150","SEDGWICK",48686,32978,143,814,14751,39623,9026,180,5360,3153,0,,0,0,1236,,0,1
"G0801170","1925","Colorado","080","Summit","1170","SUMMIT",0,0,0,0,0,27,147,43,29,16,0,,0,0,0,,0,0
"G0801190","1925","Colorado","080","Teller","1190","TELLER",18,0,0,18,0,4,629,90,101,59,0,,0,0,0,,0,0
"G0801210","1925","Colorado","080","Washington","1210","WASHINGTON",124166,107155,130,6558,10323,201971,7890,719,47348,8014,76,,0,200,19494,,0,7547
"G0801230","1925","Colorado","080","Weld","1230","WELD",95520,55485,5519,9698,24818,107635,26641,1814,40203,8413,0,,0,74,10118,,0,70067
"G0801250","1925","Colorado","080","Yuma","1250","YUMA",201694,193584,510,3775,3825,163795,7162,904,19100,17260,70,,0,651,26478,,0,1200
"G0900010","1925","Connecticut","090","Fairfield","0010","FAIRFIELD",6389,2293,3376,542,178,72,427,1408,12,227,0,48,0,0,,0,0,6
"G0900030","1925","Connecticut","090","Hartford","0030","HARTFORD",12561,5223,6728,538,72,41,124,690,2,198,0,32,0,0,,0,0,30
"G0900050","1925","Connecticut","090","Litchfield","0050","LITCHFIELD",9446,2276,6622,496,52,33,1403,1933,4,109,0,74,0,0,,0,0,6
"G0900070","1925","Connecticut","090","Middlesex","0070","MIDDLESEX",2754,1426,1193,131,4,27,119,497,7,115,0,25,0,0,,0,0,2
"G0900090","1925","Connecticut","090","New Haven","0090","NEW HAVEN",7125,1897,4615,599,14,102,124,1365,9,251,0,11,0,0,,0,0,94
"G0900110","1925","Connecticut","090","New London","0110","NEW LONDON",5111,1624,2843,631,13,7,137,1944,2,36,0,20,0,0,,0,0,20
"G0900130","1925","Connecticut","090","Tolland","0130","TOLLAND",3322,1328,1770,204,20,3,57,557,5,32,0,29,0,0,,0,0,8
"G0900150","1925","Connecticut","090","Windham","0150","WINDHAM",3105,1382,1180,517,26,5,186,1013,3,84,0,86,0,0,,0,0,13
"G1000010","1925","Delaware","100","Kent","0010","KENT",44068,42472,744,700,152,42300,238,298,20,960,0,83,,,,,18,216
"G1000030","1925","Delaware","100","New Castle","0030","NEW CASTLE",25056,23968,902,171,15,37048,1544,321,23,104,0,0,0,0,,,16,4
"G1000050","1925","Delaware","100","Sussex","0050","SUSSEX",67090,66742,230,91,27,17355,302,325,11,1908,0,1884,0,0,,,53,1420
"G1100010","1925","District Of Columbia","110","District Of Columbia","0010","DIST COLUMBIA",279,130,143,6,0,10,10,6,0,20,0,0,0,0,0,0,0,0
"G1200010","1925","Florida","120","Alachua","0010","ALACHUA",40096,39247,5,51,793,,34,739,0,6,0,0,13,,,2741,7547,320
"G1200030","1925","Florida","120","Baker","0030","BAKER",7621,7502,30,26,63,,0,35,0,0,0,0,7,,,12,3288,0
"G1200050","1925","Florida","120","Bay","0050","BAY",1080,958,0,70,52,,1,20,0,0,0,0,8,,,8,858,6
"G1200070","1925","Florida","120","Bradford","0070","BRADFORD/NEW RIVE",9901,9198,21,101,581,,4,173,0,1,0,0,16,,,18,2061,347
"G1200090","1925","Florida","120","Brevard","0090","BREVARD/ST LUCIE",14,11,0,3,0,,0,0,0,0,0,0,0,,,0,2,0
"G1200110","1925","Florida","120","Broward","0110","BROWARD",17,14,0,3,0,,0,0,0,0,0,0,0,,,0,0,0
"G1200130","1925","Florida","120","Calhoun","0130","CALHOUN",9558,9440,0,0,118,,4,231,0,0,0,0,32,,,723,2380,0
"G1200150","1925","Florida","120","Charlotte","0150","CHARLOTTE",45,44,0,1,0,,0,0,0,0,0,0,0,,,0,40,1
"G1200170","1925","Florida","120","Citrus","0170","CITRUS",2129,2109,0,0,20,,5,26,0,0,0,0,0,,,3,685,0
"G1200190","1925","Florida","120","Clay","0190","CLAY",2438,2383,0,12,43,,10,54,0,0,0,0,4,,,3,610,15
"G1200210","1925","Florida","120","Collier","0210","COLLIER",28,28,0,0,0,,0,0,0,0,0,0,0,,,0,0,0
"G1200230","1925","Florida","120","Columbia","0230","COLUMBIA",30590,30073,4,47,466,,100,280,0,18,0,0,33,,,838,4104,0
"G1200250","1925","Florida","120","Dade","0250","DADE",104,0,0,104,0,,0,0,0,0,0,0,0,,,0,1,25
"G1200270","1925","Florida","120","DeSoto","0270","DE SOTO",2113,1656,0,1,456,,6,0,0,0,0,0,0,,,0,18,0
"G1200290","1925","Florida","120","Dixie","0290","DIXIE",1603,1576,0,0,27,,0,34,0,0,0,0,0,,,0,264,1
"G1200310","1925","Florida","120","Duval","0310","DUVAL",1940,1759,55,90,36,,9,59,0,0,0,0,15,,,7,240,6
"G1200330","1925","Florida","120","Escambia","0330","ESCAMBIA",10288,10212,50,18,8,,0,184,0,4,0,0,18,,,22,2542,1
"G1200350","1925","Florida","120","Flagler","0350","FLAGLER",596,579,0,17,0,,0,22,0,0,0,0,19,,,0,5,0
"G1200370","1925","Florida","120","Franklin","0370","FRANKLIN",94,94,0,0,0,,0,0,0,0,0,0,0,,,2,40,0
"G1200390","1925","Florida","120","Gadsden","0390","GADSDEN",34635,34169,180,275,11,,47,1292,0,0,0,0,4,,,171,2272,60
"G1200430","1925","Florida","120","Glades","0430","GLADES",244,208,0,36,0,,0,0,0,0,0,0,5,,,0,8,226
"G1200470","1925","Florida","120","Hamilton","0470","HAMILTON",18997,18523,0,40,434,,82,9,0,0,0,0,34,,,904,3534,0
"G1200490","1925","Florida","120","Hardee","0490","HARDEE",4234,4083,0,68,83,,7,2,0,0,0,0,21,,,0,394,5
"G1200490","1925","Florida","120","Hardee","0490","HENDRY",205,175,0,30,0,,1,0,0,0,0,0,2,,,3,21,0
"G1200530","1925","Florida","120","Hernando","0530","HERNANDO/BENTON",2378,2314,10,31,23,,3,68,0,2,0,0,9,,,10,378,0
"G1200550","1925","Florida","120","Highlands","0550","HIGHLANDS",10,10,0,0,0,,0,0,0,0,0,0,0,,,0,0,0
"G1200570","1925","Florida","120","Hillsborough","0570","HILLSBOROUGH",6535,6317,49,30,139,,17,22,0,2,0,0,126,,,0,458,685
"G1200590","1925","Florida","120","Holmes","0590","HOLMES",23481,23367,0,46,68,,36,392,0,0,0,0,44,,,5953,5412,1
"G1200630","1925","Florida","120","Jackson","0630","JACKSON",72605,71555,58,388,604,,129,1045,0,0,0,0,3,,,38833,3738,32
"G1200650","1925","Florida","120","Jefferson","0650","JEFFERSON",32700,32605,15,0,80,,257,1326,0,140,0,0,0,,,266,4466,0
"G1200670","1925","Florida","120","Lafayette","0670","LAFAYETTE",9100,9085,0,0,15,,7,19,0,0,0,0,1,,,388,495,0
"G1200690","1925","Florida","120","Lake","0690","LAKE",1534,1394,76,54,10,,0,10,0,0,0,0,0,,,6,270,1
"G1200710","1925","Florida","120","Lee","0710","LEE",1,0,0,1,0,,1,0,0,0,0,0,5,,,0,92,0
"G1200730","1925","Florida","120","Leon","0730","LEON",32839,32356,248,148,87,,40,124,0,0,0,0,1,,,250,2422,15
"G1200750","1925","Florida","120","Levy","0750","LEVY",16880,16788,0,10,82,,60,136,0,10,0,0,1,,,722,1887,37
"G1200770","1925","Florida","120","Liberty","0770","LIBERTY",3699,3551,0,5,143,,0,34,0,0,0,0,3,,,3,542,0
"G1200790","1925","Florida","120","Madison","0790","MADISON",30092,29780,0,3,309,,85,470,0,30,0,0,1,,,471,2778,3
"G1200810","1925","Florida","120","Manatee","0810","MANATEE",974,944,12,0,18,,0,0,0,0,0,0,24,,,12,105,149
"G1200830","1925","Florida","120","Marion","0830","MARION",23697,22364,74,678,581,,12,219,0,1,0,0,10,,,3870,3434,36
"G1200870","1925","Florida","120","Monroe","0870","MONROE",0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0
"G1200890","1925","Florida","120","Nassau","0890","NASSAU",3192,3192,0,0,0,,0,72,0,0,0,0,5,,,22,452,2
"G1200910","1925","Florida","120","Okaloosa","0910","OKALOOSA",13102,13071,10,15,6,,19,134,0,5,0,0,27,,,395,4193,71
"G1200930","1925","Florida","120","Okeechobee","0930","OKEECHOBEE",322,299,0,20,3,,0,0,0,0,0,0,0,,,0,23,137
"G1200950","1925","Florida","120","Orange","0950","ORANGE/MOSQUITO",652,648,0,4,0,,0,0,0,0,0,0,0,,,0,225,1
"G1200970","1925","Florida","120","Osceola","0970","OSCEOLA",1084,1084,0,0,0,,0,0,0,0,0,0,0,,,0,55,0
"G1200990","1925","Florida","120","Palm Beach","0990","PALM BEACH",551,500,35,16,0,,0,0,0,0,0,0,2,,,39,3,354
"G1201010","1925","Florida","120","Pasco","1010","PASCO",2122,2105,0,1,16,,0,7,0,0,0,0,0,,,4,357,0
"G1201030","1925","Florida","120","Pinellas","1030","PINELLAS",77,66,6,0,5,,0,0,0,0,0,0,0,,,0,486,0
"G1201050","1925","Florida","120","Polk","1050","POLK",7084,6701,216,65,102,,0,9,0,0,0,0,11,,,0,694,250
"G1201070","1925","Florida","120","Putnam","1070","PUTNAM",3968,3888,0,13,67,,0,14,0,0,0,0,2,,,1,222,9
"G1201090","1925","Florida","120","St Johns","1090","ST JOHNS",6380,6380,0,0,0,,0,2,0,0,0,0,0,,,0,5,0
"G1201110","1925","Florida","120","St Lucie","1110","ST LUCIE",32,30,0,2,0,,0,1,0,0,0,0,0,,,0,112,833
"G1201130","1925","Florida","120","Santa Rosa","1130","SANTA ROSA",13757,13707,0,46,4,,0,194,0,0,0,0,18,,,1363,5148,26
"G1201150","1925","Florida","120","Sarasota","1150","SARASOTA",57,57,0,0,0,,0,1,0,0,0,0,1,,,0,7,0
"G1201170","1925","Florida","120","Seminole","1170","SEMINOLE",303,294,0,5,4,,0,0,0,0,0,0,0,,,0,17,26
"G1201190","1925","Florida","120","Sumter","1190","SUMTER",9934,9779,0,30,125,,0,33,0,0,0,0,0,,,10,166,18
"G1201210","1925","Florida","120","Suwannee","1210","SUWANNEE",28273,27976,50,5,242,,0,92,0,15,0,0,17,,,1099,2271,25
"G1201230","1925","Florida","120","Taylor","1230","TAYLOR",6633,6334,0,7,292,,0,115,0,0,0,0,0,,,10,794,0
"G1201250","1925","Florida","120","Union","1250","UNION",16383,15735,100,59,489,,22,73,0,0,0,0,29,,,260,2023,2
"G1201270","1925","Florida","120","Volusia","1270","VOLUSIA",2666,2634,0,12,20,,0,251,0,0,0,0,0,,,0,134,0
"G1201290","1925","Florida","120","Wakulla","1290","WAKULLA",8466,8456,0,5,5,,0,0,0,0,0,0,0,,,322,1355,0
"G1201310","1925","Florida","120","Walton","1310","WALTON",13114,13085,0,1,28,,3,176,0,0,0,0,20,,,1050,5798,25
"G1201330","1925","Florida","120","Washington","1330","WASHINGTON",18914,18674,0,26,214,,63,763,0,0,0,0,83,,,239,5478,1
"G1300010","1925","Georgia","130","Appling","0010","APPLING",25481,25431,0,45,5,0,21,1248,0,0,0,0,67,,7,40,5446,35
"G1300030","1925","Georgia","130","Atkinson","0030","ATKINSON",12364,12364,0,0,0,0,65,1094,0,0,0,0,3,,0,83,3166,15
"G1300050","1925","Georgia","130","Bacon","0050","BACON",15218,15076,0,30,112,0,14,926,0,0,0,0,40,,19,5,6119,0
"G1300070","1925","Georgia","130","Baker","0070","BAKER",23943,23930,0,4,9,0,114,477,0,0,0,0,0,,9,10537,2304,0
"G1300090","1925","Georgia","130","Baldwin","0090","BALDWIN",17256,16949,106,197,4,178,297,402,0,50,0,0,0,,76,1789,1406,5
"G1300110","1925","Georgia","130","Banks","0110","BANKS",14428,13729,203,491,5,833,483,904,0,8,0,0,0,,140,91,20,2
"G1300130","1925","Georgia","130","Barrow","0130","BARROW",17334,16664,34,624,12,1781,494,1772,0,25,0,0,0,,191,625,130,23
"G1300150","1925","Georgia","130","Bartow","0150","BARTOW/CASS",26611,25299,16,1288,8,618,141,394,0,135,0,0,0,,1334,533,5,96
"G1300170","1925","Georgia","130","Ben Hill","0170","BEN HILL",19229,18779,0,351,99,88,337,1227,0,0,0,0,4,,9,1390,11693,18
"G1300190","1925","Georgia","130","Berrien","0190","BERRIEN",24720,24326,0,45,349,0,158,1855,0,0,0,0,33,,41,1777,16117,0
"G1300210","1925","Georgia","130","Bibb","0210","BIBB",16162,15758,248,123,33,39,506,713,0,61,0,0,0,,130,72,2009,24
"G1300230","1925","Georgia","130","Bleckley","0230","BLECKLEY",25789,25750,10,12,17,61,816,537,0,48,0,0,0,,5,1542,18003,5
"G1300250","1925","Georgia","130","Brantley","0250","BRANTLEY",6524,6378,0,0,146,0,7,526,0,0,0,0,4,,1,2,1414,0
"G1300270","1925","Georgia","130","Brooks","0270","BROOKS",48083,47711,60,108,204,64,533,1464,0,363,0,0,10,,99,7667,5904,4
"G1300290","1925","Georgia","130","Bryan","0290","BRYAN",9391,9353,0,30,8,30,18,636,0,0,0,0,26,,0,576,3408,9
"G1300310","1925","Georgia","130","Bulloch","0310","BULLOCH",62465,61799,30,91,545,404,604,5820,0,36,0,0,21,,22,133,36054,22
"G1300330","1925","Georgia","130","Burke","0330","BURKE",63018,61874,6,893,245,250,232,3632,0,64,0,0,0,,10,1866,13508,38
"G1300350","1925","Georgia","130","Butts","0350","BUTTS",17110,14389,102,2601,18,1248,176,1320,0,3,0,0,0,,372,388,149,12
"G1300370","1925","Georgia","130","Calhoun","0370","CALHOUN",18783,18704,0,68,11,15,251,433,0,0,0,0,2,,126,11171,2596,5
"G1300390","1925","Georgia","130","Camden","0390","CAMDEN",2003,1874,0,113,16,0,0,105,0,0,0,0,226,,3,1,363,12
"G1300395","1925","Georgia","130","Campbell","0395","CAMPBELL",14567,13617,79,854,17,63,156,455,0,0,0,0,0,,410,1103,450,70
"G1300430","1925","Georgia","130","Candler","0430","CANDLER",27499,27476,0,10,13,0,662,2369,0,0,0,0,3,,0,24,10118,0
"G1300450","1925","Georgia","130","Carroll","0450","CARROLL",50066,49328,21,717,0,785,490,2306,0,6,0,0,0,,476,96,322,25
"G1300470","1925","Georgia","130","Catoosa","0470","CATOOSA",8825,8724,99,2,0,199,1,5,0,15,0,0,0,,79,0,0,3
"G1300490","1925","Georgia","130","Charlton","0490","CHARLTON",4475,4475,0,0,0,0,397,38,0,1,0,0,1,,0,1,1699,0
"G1300510","1925","Georgia","130","Chatham","0510","CHATHAM",5161,4814,182,117,48,0,335,96,0,4,0,0,105,,31,0,209,0
"G1300530","1925","Georgia","130","Chattahoochee","0530","CHATTAHOOCHEE",9365,9364,0,1,0,0,12,49,0,0,0,0,0,,4,39,567,0
"G1300550","1925","Georgia","130","Chattooga","0550","CHATTOOGA",21446,20874,123,443,6,104,70,143,7,58,0,0,0,,1260,235,26,7
"G1300570","1925","Georgia","130","Cherokee","0570","CHEROKEE",25576,25338,0,238,0,922,253,453,8,118,0,0,0,,607,45,58,1
